fid,date,24hour,x,y,Ground_val,Satelite_val,Land_use,Road_density,Population,Temperature,Wind_dir,Wind_Velocity,Hygrometry,Atm_Pres
"1636",2010-01-01,"0",-76.6127668872017,39.45915306553,,,,,,,,,,
"1637",2010-01-01,"0",-76.6037837343605,39.45915306553,,,,,,,,,,
"1638",2010-01-01,"0",-76.5948005815193,39.45915306553,,,,,,,,,,
"1639",2010-01-01,"0",-76.5858174286781,39.45915306553,,,,,,,,,,
"1640",2010-01-01,"0",-76.5768342758369,39.45915306553,,,,,,,,,,
"1641",2010-01-01,"0",-76.5678511229957,39.45915306553,,,,,,,,,,
"1642",2010-01-01,"0",-76.5588679701545,39.45915306553,,,,,,,,,,
"1643",2010-01-01,"0",-76.5498848173133,39.45915306553,,,,,,,,,,
"1644",2010-01-01,"0",-76.5409016644721,39.45915306553,,,,,,,,,,
"1645",2010-01-01,"0",-76.5319185116309,39.45915306553,,,,,,,,,,
"1646",2010-01-01,"0",-76.5229353587897,39.45915306553,,,,,,,,,,
"1647",2010-01-01,"0",-76.5139522059485,39.45915306553,,,,,,,,,,
"1648",2010-01-01,"0",-76.5049690531073,39.45915306553,,,,,,,,,,
"1649",2010-01-01,"0",-76.4959859002661,39.45915306553,,,,,,,,,,
"1650",2010-01-01,"0",-76.4870027474249,39.45915306553,,,,,,,,,,
"1651",2010-01-01,"0",-76.4780195945837,39.45915306553,,,,,,,,,,
"1652",2010-01-01,"0",-76.4690364417425,39.45915306553,,,,,,,,,,
"1653",2010-01-01,"0",-76.4600532889013,39.45915306553,,,,,,,,,,
"1654",2010-01-01,"0",-76.4510701360601,39.45915306553,,,,,,,,,,
"1655",2010-01-01,"0",-76.442086983219,39.45915306553,,,,,,,,,,
"1656",2010-01-01,"0",-76.4331038303778,39.45915306553,,,,,,,,,,
"1657",2010-01-01,"0",-76.4241206775366,39.45915306553,,,,,,,,,,
"1658",2010-01-01,"0",-76.4151375246954,39.45915306553,,,,,,,,,,
"1659",2010-01-01,"0",-76.4061543718542,39.45915306553,,,,,,,,,,
"1660",2010-01-01,"0",-76.397171219013,39.45915306553,,,,,,,,,,
"1661",2010-01-01,"0",-76.3881880661718,39.45915306553,,,,,,,,,,
"1662",2010-01-01,"0",-77.7356609923511,39.4522170266077,,,,,,,,,,
"1663",2010-01-01,"0",-77.7266778395099,39.4522170266077,,,,,,,,,,
"1664",2010-01-01,"0",-77.7176946866687,39.4522170266077,,,,,,,,,,
"1665",2010-01-01,"0",-77.7087115338275,39.4522170266077,,,,,,,,,,
"1666",2010-01-01,"0",-77.6997283809863,39.4522170266077,,,,,,,,,,
"1667",2010-01-01,"0",-77.6907452281451,39.4522170266077,,,,,,,,,,
"1668",2010-01-01,"0",-77.6817620753039,39.4522170266077,,,,,,,,,,
"1669",2010-01-01,"0",-77.6727789224627,39.4522170266077,,,,,,,,,,
"1670",2010-01-01,"0",-77.6637957696215,39.4522170266077,,,,,,,,,,
"1671",2010-01-01,"0",-77.6548126167803,39.4522170266077,,,,,,,,,,
"1672",2010-01-01,"0",-77.6458294639391,39.4522170266077,,,,,,,,,,
"1673",2010-01-01,"0",-77.6368463110979,39.4522170266077,,,,,,,,,,
"1674",2010-01-01,"0",-77.6278631582567,39.4522170266077,,,,,,,,,,
"1675",2010-01-01,"0",-77.6188800054155,39.4522170266077,,,,,,,,,,
"1676",2010-01-01,"0",-77.6098968525743,39.4522170266077,,,,,,,,,,
"1677",2010-01-01,"0",-77.6009136997331,39.4522170266077,,,,,,,,,,
"1678",2010-01-01,"0",-77.5919305468919,39.4522170266077,,,,,,,,,,
"1679",2010-01-01,"0",-77.5829473940507,39.4522170266077,,,,,,,,,,
"1680",2010-01-01,"0",-77.5739642412096,39.4522170266077,,,,,,,,,,
"1681",2010-01-01,"0",-77.5649810883684,39.4522170266077,,,,,,,,,,
"1682",2010-01-01,"0",-77.5559979355272,39.4522170266077,,,,,,,,,,
"1683",2010-01-01,"0",-77.547014782686,39.4522170266077,,,,,,,,,,
"1684",2010-01-01,"0",-77.5380316298448,39.4522170266077,,,,,,,,,,
"1685",2010-01-01,"0",-77.5290484770036,39.4522170266077,,,,,,,,,,
"1686",2010-01-01,"0",-77.5200653241624,39.4522170266077,,,,,,,,,,
"1687",2010-01-01,"0",-77.5110821713212,39.4522170266077,,,,,,,,,,
"1688",2010-01-01,"0",-77.50209901848,39.4522170266077,,,,,,,,,,
"1689",2010-01-01,"0",-77.4931158656388,39.4522170266077,,,,,,,,,,
"1690",2010-01-01,"0",-77.4841327127976,39.4522170266077,,,,,,,,,,
"1691",2010-01-01,"0",-77.4751495599564,39.4522170266077,,,,,,,,,,
"1692",2010-01-01,"0",-77.4661664071152,39.4522170266077,,,,,,,,,,
"1693",2010-01-01,"0",-77.457183254274,39.4522170266077,,,,,,,,,,
"1694",2010-01-01,"0",-77.4482001014328,39.4522170266077,,,,,,,,,,
"1695",2010-01-01,"0",-77.4392169485916,39.4522170266077,,,,,,,,,,
"1696",2010-01-01,"0",-77.4302337957504,39.4522170266077,,,,,,,,,,
"1697",2010-01-01,"0",-77.4212506429092,39.4522170266077,,,,,,,,,,
"1698",2010-01-01,"0",-77.412267490068,39.4522170266077,,,,,,,,,,
"1699",2010-01-01,"0",-77.4032843372268,39.4522170266077,,,,,,,,,,
"1700",2010-01-01,"0",-77.3943011843857,39.4522170266077,,,,,,,,,,
"1701",2010-01-01,"0",-77.3853180315445,39.4522170266077,,,,,,,,,,
"1702",2010-01-01,"0",-77.3763348787033,39.4522170266077,,,,,,,,,,
"1703",2010-01-01,"0",-77.3673517258621,39.4522170266077,,,,,,,,,,
"1704",2010-01-01,"0",-77.3583685730209,39.4522170266077,,,,,,,,,,
"1705",2010-01-01,"0",-77.3493854201797,39.4522170266077,,,,,,,,,,
"1706",2010-01-01,"0",-77.3404022673385,39.4522170266077,,,,,,,,,,
"1707",2010-01-01,"0",-77.3314191144973,39.4522170266077,,,,,,,,,,
"1708",2010-01-01,"0",-77.3224359616561,39.4522170266077,,,,,,,,,,
"1709",2010-01-01,"0",-77.3134528088149,39.4522170266077,,,,,,,,,,
"1710",2010-01-01,"0",-77.3044696559737,39.4522170266077,,,,,,,,,,
"1711",2010-01-01,"0",-77.2954865031325,39.4522170266077,,,,,,,,,,
"1712",2010-01-01,"0",-77.2865033502913,39.4522170266077,,,,,,,,,,
"1713",2010-01-01,"0",-77.2775201974501,39.4522170266077,,,,,,,,,,
"1714",2010-01-01,"0",-77.2685370446089,39.4522170266077,,,,,,,,,,
"1715",2010-01-01,"0",-77.2595538917677,39.4522170266077,,,,,,,,,,
"1716",2010-01-01,"0",-77.2505707389265,39.4522170266077,,,,,,,,,,
"1717",2010-01-01,"0",-77.2415875860853,39.4522170266077,,,,,,,,,,
"1718",2010-01-01,"0",-77.2326044332441,39.4522170266077,,,,,,,,,,
"1719",2010-01-01,"0",-77.2236212804029,39.4522170266077,,,,,,,,,,
"1720",2010-01-01,"0",-77.2146381275617,39.4522170266077,,,,,,,,,,
"1721",2010-01-01,"0",-77.2056549747205,39.4522170266077,,,,,,,,,,
"1722",2010-01-01,"0",-77.1966718218793,39.4522170266077,,,,,,,,,,
"1723",2010-01-01,"0",-77.1876886690382,39.4522170266077,,,,,,,,,,
"1724",2010-01-01,"0",-77.178705516197,39.4522170266077,,,,,,,,,,
"1725",2010-01-01,"0",-77.1697223633558,39.4522170266077,,,,,,,,,,
"1726",2010-01-01,"0",-77.1607392105146,39.4522170266077,,,,,,,,,,
"1727",2010-01-01,"0",-77.1517560576734,39.4522170266077,,,,,,,,,,
"1728",2010-01-01,"0",-77.1427729048322,39.4522170266077,,,,,,,,,,
"1729",2010-01-01,"0",-77.133789751991,39.4522170266077,,,,,,,,,,
"1730",2010-01-01,"0",-77.1248065991498,39.4522170266077,,,,,,,,,,
"1731",2010-01-01,"0",-77.1158234463086,39.4522170266077,,,,,,,,,,
"1732",2010-01-01,"0",-77.1068402934674,39.4522170266077,,,,,,,,,,
"1733",2010-01-01,"0",-77.0978571406262,39.4522170266077,,,,,,,,,,
"1734",2010-01-01,"0",-77.088873987785,39.4522170266077,,,,,,,,,,
"1735",2010-01-01,"0",-77.0798908349438,39.4522170266077,,,,,,,,,,
"1736",2010-01-01,"0",-77.0709076821026,39.4522170266077,,,,,,,,,,
"1737",2010-01-01,"0",-77.0619245292614,39.4522170266077,,,,,,,,,,
"1738",2010-01-01,"0",-77.0529413764202,39.4522170266077,,,,,,,,,,
"1739",2010-01-01,"0",-77.043958223579,39.4522170266077,,,,,,,,,,
"1740",2010-01-01,"0",-77.0349750707378,39.4522170266077,,,,,,,,,,
"1741",2010-01-01,"0",-77.0259919178966,39.4522170266077,,,,,,,,,,
"1742",2010-01-01,"0",-77.0170087650555,39.4522170266077,,,,,,,,,,
"1743",2010-01-01,"0",-77.0080256122143,39.4522170266077,,,,,,,,,,
"1744",2010-01-01,"0",-76.9990424593731,39.4522170266077,,,,,,,,,,
"1745",2010-01-01,"0",-76.9900593065319,39.4522170266077,,,,,,,,,,
"1746",2010-01-01,"0",-76.9810761536907,39.4522170266077,,,,,,,,,,
"1747",2010-01-01,"0",-76.9720930008495,39.4522170266077,,,,,,,,,,
"1748",2010-01-01,"0",-76.9631098480083,39.4522170266077,,,,,,,,,,
"1749",2010-01-01,"0",-76.9541266951671,39.4522170266077,,,,,,,,,,
"1750",2010-01-01,"0",-76.9451435423259,39.4522170266077,,,,,,,,,,
"1751",2010-01-01,"0",-76.9361603894847,39.4522170266077,,,,,,,,,,
"1752",2010-01-01,"0",-76.9271772366435,39.4522170266077,,,,,,,,,,
"1753",2010-01-01,"0",-76.9181940838023,39.4522170266077,,,,,,,,,,
"1754",2010-01-01,"0",-76.9092109309611,39.4522170266077,,,,,,,,,,
"1755",2010-01-01,"0",-76.9002277781199,39.4522170266077,,,,,,,,,,
"1756",2010-01-01,"0",-76.8912446252787,39.4522170266077,,,,,,,,,,
"1757",2010-01-01,"0",-76.8822614724375,39.4522170266077,,,,,,,,,,
"1758",2010-01-01,"0",-76.8732783195963,39.4522170266077,,,,,,,,,,
"1759",2010-01-01,"0",-76.8642951667551,39.4522170266077,,,,,,,,,,
"1760",2010-01-01,"0",-76.8553120139139,39.4522170266077,,,,,,,,,,
"1761",2010-01-01,"0",-76.8463288610727,39.4522170266077,,,,,,,,,,
"1762",2010-01-01,"0",-76.8373457082315,39.4522170266077,,,,,,,,,,
"1763",2010-01-01,"0",-76.8283625553903,39.4522170266077,,,,,,,,,,
"1764",2010-01-01,"0",-76.8193794025491,39.4522170266077,,,,,,,,,,
"1765",2010-01-01,"0",-76.810396249708,39.4522170266077,,,,,,,,,,
"1766",2010-01-01,"0",-76.8014130968668,39.4522170266077,,,,,,,,,,
"1767",2010-01-01,"0",-76.7924299440256,39.4522170266077,,,,,,,,,,
"1768",2010-01-01,"0",-76.7834467911844,39.4522170266077,,,,,,,,,,
"1769",2010-01-01,"0",-76.7744636383432,39.4522170266077,,,,,,,,,,
"1770",2010-01-01,"0",-76.765480485502,39.4522170266077,,,,,,,,,,
"1771",2010-01-01,"0",-76.7564973326608,39.4522170266077,,,,,,,,,,
"1772",2010-01-01,"0",-76.7475141798196,39.4522170266077,,,,,,,,,,
"1773",2010-01-01,"0",-76.7385310269784,39.4522170266077,,,,,,,,,,
"1774",2010-01-01,"0",-76.7295478741372,39.4522170266077,,,,,,,,,,
"1775",2010-01-01,"0",-76.720564721296,39.4522170266077,,,,,,,,,,
"1776",2010-01-01,"0",-76.7115815684548,39.4522170266077,,,,,,,,,,
"1777",2010-01-01,"0",-76.7025984156136,39.4522170266077,,,,,,,,,,
"1778",2010-01-01,"0",-76.6936152627724,39.4522170266077,,,,,,,,,,
"1779",2010-01-01,"0",-76.6846321099312,39.4522170266077,,,,,,,,,,
"1780",2010-01-01,"0",-76.67564895709,39.4522170266077,,,,,,,,,,
"1781",2010-01-01,"0",-76.6666658042488,39.4522170266077,,,,,,,,,,
"1782",2010-01-01,"0",-76.6576826514076,39.4522170266077,,,,,,,,,,
"1783",2010-01-01,"0",-76.6486994985664,39.4522170266077,,,,,,,,,,
"1784",2010-01-01,"0",-76.6397163457252,39.4522170266077,,,,,,,,,,
"1785",2010-01-01,"0",-76.6307331928841,39.4522170266077,,,,,,,,,,
"1786",2010-01-01,"0",-76.6217500400429,39.4522170266077,,,,,,,,,,
"1787",2010-01-01,"0",-76.6127668872017,39.4522170266077,,,,,,,,,,
"1788",2010-01-01,"0",-76.6037837343605,39.4522170266077,,,,,,,,,,
"1789",2010-01-01,"0",-76.5948005815193,39.4522170266077,,,,,,,,,,
"1790",2010-01-01,"0",-76.5858174286781,39.4522170266077,,,,,,,,,,
"1791",2010-01-01,"0",-76.5768342758369,39.4522170266077,,,,,,,,,,
"1792",2010-01-01,"0",-76.5678511229957,39.4522170266077,,,,,,,,,,
"1793",2010-01-01,"0",-76.5588679701545,39.4522170266077,,,,,,,,,,
"1794",2010-01-01,"0",-76.5498848173133,39.4522170266077,,,,,,,,,,
"1795",2010-01-01,"0",-76.5409016644721,39.4522170266077,,,,,,,,,,
"1796",2010-01-01,"0",-76.5319185116309,39.4522170266077,,,,,,,,,,
"1797",2010-01-01,"0",-76.5229353587897,39.4522170266077,,,,,,,,,,
"1798",2010-01-01,"0",-76.5139522059485,39.4522170266077,,,,,,,,,,
"1799",2010-01-01,"0",-76.5049690531073,39.4522170266077,,,,,,,,,,
"1800",2010-01-01,"0",-76.4959859002661,39.4522170266077,,,,,,,,,,
"1801",2010-01-01,"0",-76.4870027474249,39.4522170266077,,,,,,,,,,
"1802",2010-01-01,"0",-76.4780195945837,39.4522170266077,,,,,,,,,,
"1803",2010-01-01,"0",-76.4690364417425,39.4522170266077,,,,,,,,,,
"1804",2010-01-01,"0",-76.4600532889013,39.4522170266077,,,,,,,,,,
"1805",2010-01-01,"0",-76.4510701360601,39.4522170266077,,,,,,,,,,
"1806",2010-01-01,"0",-76.442086983219,39.4522170266077,,,,,,,,,,
"1807",2010-01-01,"0",-76.4331038303778,39.4522170266077,,,,,,,,,,
"1808",2010-01-01,"0",-76.4241206775366,39.4522170266077,,,,,,,,,,
"1809",2010-01-01,"0",-76.4151375246954,39.4522170266077,,,,,,,,,,
"1810",2010-01-01,"0",-76.4061543718542,39.4522170266077,,,,,,,,,,
"1811",2010-01-01,"0",-76.397171219013,39.4522170266077,,,,,,,,,,
"1812",2010-01-01,"0",-76.3881880661718,39.4522170266077,,,,,,,,,,
"1813",2010-01-01,"0",-77.7356609923511,39.4452802966344,,,,,,,,,,
"1814",2010-01-01,"0",-77.7266778395099,39.4452802966344,,,,,,,,,,
"1815",2010-01-01,"0",-77.7176946866687,39.4452802966344,,,,,,,,,,
"1816",2010-01-01,"0",-77.7087115338275,39.4452802966344,,,,,,,,,,
"1817",2010-01-01,"0",-77.6997283809863,39.4452802966344,,,,,,,,,,
"1818",2010-01-01,"0",-77.6907452281451,39.4452802966344,,,,,,,,,,
"1819",2010-01-01,"0",-77.6817620753039,39.4452802966344,,,,,,,,,,
"1820",2010-01-01,"0",-77.6727789224627,39.4452802966344,,,,,,,,,,
"1821",2010-01-01,"0",-77.6637957696215,39.4452802966344,,,,,,,,,,
"1822",2010-01-01,"0",-77.6548126167803,39.4452802966344,,,,,,,,,,
"1823",2010-01-01,"0",-77.6458294639391,39.4452802966344,,,,,,,,,,
"1824",2010-01-01,"0",-77.6368463110979,39.4452802966344,,,,,,,,,,
"1825",2010-01-01,"0",-77.6278631582567,39.4452802966344,,,,,,,,,,
"1826",2010-01-01,"0",-77.6188800054155,39.4452802966344,,,,,,,,,,
"1827",2010-01-01,"0",-77.6098968525743,39.4452802966344,,,,,,,,,,
"1828",2010-01-01,"0",-77.6009136997331,39.4452802966344,,,,,,,,,,
"1829",2010-01-01,"0",-77.5919305468919,39.4452802966344,,,,,,,,,,
"1830",2010-01-01,"0",-77.5829473940507,39.4452802966344,,,,,,,,,,
"1831",2010-01-01,"0",-77.5739642412096,39.4452802966344,,,,,,,,,,
"1832",2010-01-01,"0",-77.5649810883684,39.4452802966344,,,,,,,,,,
"1833",2010-01-01,"0",-77.5559979355272,39.4452802966344,,,,,,,,,,
"1834",2010-01-01,"0",-77.547014782686,39.4452802966344,,,,,,,,,,
"1835",2010-01-01,"0",-77.5380316298448,39.4452802966344,,,,,,,,,,
"1836",2010-01-01,"0",-77.5290484770036,39.4452802966344,,,,,,,,,,
"1837",2010-01-01,"0",-77.5200653241624,39.4452802966344,,,,,,,,,,
"1838",2010-01-01,"0",-77.5110821713212,39.4452802966344,,,,,,,,,,
"1839",2010-01-01,"0",-77.50209901848,39.4452802966344,,,,,,,,,,
"1840",2010-01-01,"0",-77.4931158656388,39.4452802966344,,,,,,,,,,
"1841",2010-01-01,"0",-77.4841327127976,39.4452802966344,,,,,,,,,,
"1842",2010-01-01,"0",-77.4751495599564,39.4452802966344,,,,,,,,,,
"1843",2010-01-01,"0",-77.4661664071152,39.4452802966344,,,,,,,,,,
"1844",2010-01-01,"0",-77.457183254274,39.4452802966344,,,,,,,,,,
"1845",2010-01-01,"0",-77.4482001014328,39.4452802966344,,,,,,,,,,
"1846",2010-01-01,"0",-77.4392169485916,39.4452802966344,,,,,,,,,,
"1847",2010-01-01,"0",-77.4302337957504,39.4452802966344,,,,,,,,,,
"1848",2010-01-01,"0",-77.4212506429092,39.4452802966344,,,,,,,,,,
"1849",2010-01-01,"0",-77.412267490068,39.4452802966344,,,,,,,,,,
"1850",2010-01-01,"0",-77.4032843372268,39.4452802966344,,,,,,,,,,
"1851",2010-01-01,"0",-77.3943011843857,39.4452802966344,,,,,,,,,,
"1852",2010-01-01,"0",-77.3853180315445,39.4452802966344,,,,,,,,,,
"1853",2010-01-01,"0",-77.3763348787033,39.4452802966344,,,,,,,,,,
"1854",2010-01-01,"0",-77.3673517258621,39.4452802966344,,,,,,,,,,
"1855",2010-01-01,"0",-77.3583685730209,39.4452802966344,,,,,,,,,,
"1856",2010-01-01,"0",-77.3493854201797,39.4452802966344,,,,,,,,,,
"1857",2010-01-01,"0",-77.3404022673385,39.4452802966344,,,,,,,,,,
"1858",2010-01-01,"0",-77.3314191144973,39.4452802966344,,,,,,,,,,
"1859",2010-01-01,"0",-77.3224359616561,39.4452802966344,,,,,,,,,,
"1860",2010-01-01,"0",-77.3134528088149,39.4452802966344,,,,,,,,,,
"1861",2010-01-01,"0",-77.3044696559737,39.4452802966344,,,,,,,,,,
"1862",2010-01-01,"0",-77.2954865031325,39.4452802966344,,,,,,,,,,
"1863",2010-01-01,"0",-77.2865033502913,39.4452802966344,,,,,,,,,,
"1864",2010-01-01,"0",-77.2775201974501,39.4452802966344,,,,,,,,,,
"1865",2010-01-01,"0",-77.2685370446089,39.4452802966344,,,,,,,,,,
"1866",2010-01-01,"0",-77.2595538917677,39.4452802966344,,,,,,,,,,
"1867",2010-01-01,"0",-77.2505707389265,39.4452802966344,,,,,,,,,,
"1868",2010-01-01,"0",-77.2415875860853,39.4452802966344,,,,,,,,,,
"1869",2010-01-01,"0",-77.2326044332441,39.4452802966344,,,,,,,,,,
"1870",2010-01-01,"0",-77.2236212804029,39.4452802966344,,,,,,,,,,
"1871",2010-01-01,"0",-77.2146381275617,39.4452802966344,,,,,,,,,,
"1872",2010-01-01,"0",-77.2056549747205,39.4452802966344,,,,,,,,,,
"1873",2010-01-01,"0",-77.1966718218793,39.4452802966344,,,,,,,,,,
"1874",2010-01-01,"0",-77.1876886690382,39.4452802966344,,,,,,,,,,
"1875",2010-01-01,"0",-77.178705516197,39.4452802966344,,,,,,,,,,
"1876",2010-01-01,"0",-77.1697223633558,39.4452802966344,,,,,,,,,,
"1877",2010-01-01,"0",-77.1607392105146,39.4452802966344,,,,,,,,,,
"1878",2010-01-01,"0",-77.1517560576734,39.4452802966344,,,,,,,,,,
"1879",2010-01-01,"0",-77.1427729048322,39.4452802966344,,,,,,,,,,
"1880",2010-01-01,"0",-77.133789751991,39.4452802966344,,,,,,,,,,
"1881",2010-01-01,"0",-77.1248065991498,39.4452802966344,,,,,,,,,,
"1882",2010-01-01,"0",-77.1158234463086,39.4452802966344,,,,,,,,,,
"1883",2010-01-01,"0",-77.1068402934674,39.4452802966344,,,,,,,,,,
"1884",2010-01-01,"0",-77.0978571406262,39.4452802966344,,,,,,,,,,
"1885",2010-01-01,"0",-77.088873987785,39.4452802966344,,,,,,,,,,
"1886",2010-01-01,"0",-77.0798908349438,39.4452802966344,,,,,,,,,,
"1887",2010-01-01,"0",-77.0709076821026,39.4452802966344,,,,,,,,,,
"1888",2010-01-01,"0",-77.0619245292614,39.4452802966344,,,,,,,,,,
"1889",2010-01-01,"0",-77.0529413764202,39.4452802966344,,,,,,,,,,
"1890",2010-01-01,"0",-77.043958223579,39.4452802966344,,,,,,,,,,
"1891",2010-01-01,"0",-77.0349750707378,39.4452802966344,,,,,,,,,,
"1892",2010-01-01,"0",-77.0259919178966,39.4452802966344,,,,,,,,,,
"1893",2010-01-01,"0",-77.0170087650555,39.4452802966344,,,,,,,,,,
"1894",2010-01-01,"0",-77.0080256122143,39.4452802966344,,,,,,,,,,
"1895",2010-01-01,"0",-76.9990424593731,39.4452802966344,,,,,,,,,,
"1896",2010-01-01,"0",-76.9900593065319,39.4452802966344,,,,,,,,,,
"1897",2010-01-01,"0",-76.9810761536907,39.4452802966344,,,,,,,,,,
"1898",2010-01-01,"0",-76.9720930008495,39.4452802966344,,,,,,,,,,
"1899",2010-01-01,"0",-76.9631098480083,39.4452802966344,,,,,,,,,,
"1900",2010-01-01,"0",-76.9541266951671,39.4452802966344,,,,,,,,,,
"1901",2010-01-01,"0",-76.9451435423259,39.4452802966344,,,,,,,,,,
"1902",2010-01-01,"0",-76.9361603894847,39.4452802966344,,,,,,,,,,
"1903",2010-01-01,"0",-76.9271772366435,39.4452802966344,,,,,,,,,,
"1904",2010-01-01,"0",-76.9181940838023,39.4452802966344,,,,,,,,,,
"1905",2010-01-01,"0",-76.9092109309611,39.4452802966344,,,,,,,,,,
"1906",2010-01-01,"0",-76.9002277781199,39.4452802966344,,,,,,,,,,
"1907",2010-01-01,"0",-76.8912446252787,39.4452802966344,,,,,,,,,,
"1908",2010-01-01,"0",-76.8822614724375,39.4452802966344,,,,,,,,,,
"1909",2010-01-01,"0",-76.8732783195963,39.4452802966344,,,,,,,,,,
"1910",2010-01-01,"0",-76.8642951667551,39.4452802966344,,,,,,,,,,
"1911",2010-01-01,"0",-76.8553120139139,39.4452802966344,,,,,,,,,,
"1912",2010-01-01,"0",-76.8463288610727,39.4452802966344,,,,,,,,,,
"1913",2010-01-01,"0",-76.8373457082315,39.4452802966344,,,,,,,,,,
"1914",2010-01-01,"0",-76.8283625553903,39.4452802966344,,,,,,,,,,
"1915",2010-01-01,"0",-76.8193794025491,39.4452802966344,,,,,,,,,,
"1916",2010-01-01,"0",-76.810396249708,39.4452802966344,,,,,,,,,,
"1917",2010-01-01,"0",-76.8014130968668,39.4452802966344,,,,,,,,,,
"1918",2010-01-01,"0",-76.7924299440256,39.4452802966344,,,,,,,,,,
"1919",2010-01-01,"0",-76.7834467911844,39.4452802966344,,,,,,,,,,
"1920",2010-01-01,"0",-76.7744636383432,39.4452802966344,,,,,,,,,,
"1921",2010-01-01,"0",-76.765480485502,39.4452802966344,,,,,,,,,,
"1922",2010-01-01,"0",-76.7564973326608,39.4452802966344,,,,,,,,,,
"1923",2010-01-01,"0",-76.7475141798196,39.4452802966344,,,,,,,,,,
"1924",2010-01-01,"0",-76.7385310269784,39.4452802966344,,,,,,,,,,
"1925",2010-01-01,"0",-76.7295478741372,39.4452802966344,,,,,,,,,,
"1926",2010-01-01,"0",-76.720564721296,39.4452802966344,,,,,,,,,,
"1927",2010-01-01,"0",-76.7115815684548,39.4452802966344,,,,,,,,,,
"1928",2010-01-01,"0",-76.7025984156136,39.4452802966344,,,,,,,,,,
"1929",2010-01-01,"0",-76.6936152627724,39.4452802966344,,,,,,,,,,
"1930",2010-01-01,"0",-76.6846321099312,39.4452802966344,,,,,,,,,,
"1931",2010-01-01,"0",-76.67564895709,39.4452802966344,,,,,,,,,,
"1932",2010-01-01,"0",-76.6666658042488,39.4452802966344,,,,,,,,,,
"1933",2010-01-01,"0",-76.6576826514076,39.4452802966344,,,,,,,,,,
"1934",2010-01-01,"0",-76.6486994985664,39.4452802966344,,,,,,,,,,
"1935",2010-01-01,"0",-76.6397163457252,39.4452802966344,,,,,,,,,,
"1936",2010-01-01,"0",-76.6307331928841,39.4452802966344,,,,,,,,,,
"1937",2010-01-01,"0",-76.6217500400429,39.4452802966344,,,,,,,,,,
"1938",2010-01-01,"0",-76.6127668872017,39.4452802966344,,,,,,,,,,
"1939",2010-01-01,"0",-76.6037837343605,39.4452802966344,,,,,,,,,,
"1940",2010-01-01,"0",-76.5948005815193,39.4452802966344,,,,,,,,,,
"1941",2010-01-01,"0",-76.5858174286781,39.4452802966344,,,,,,,,,,
"1942",2010-01-01,"0",-76.5768342758369,39.4452802966344,,,,,,,,,,
"1943",2010-01-01,"0",-76.5678511229957,39.4452802966344,,,,,,,,,,
"1944",2010-01-01,"0",-76.5588679701545,39.4452802966344,,,,,,,,,,
"1945",2010-01-01,"0",-76.5498848173133,39.4452802966344,,,,,,,,,,
"1946",2010-01-01,"0",-76.5409016644721,39.4452802966344,,,,,,,,,,
"1947",2010-01-01,"0",-76.5319185116309,39.4452802966344,,,,,,,,,,
"1948",2010-01-01,"0",-76.5229353587897,39.4452802966344,,,,,,,,,,
"1949",2010-01-01,"0",-76.5139522059485,39.4452802966344,,,,,,,,,,
"1950",2010-01-01,"0",-76.5049690531073,39.4452802966344,,,,,,,,,,
"1951",2010-01-01,"0",-76.4959859002661,39.4452802966344,,,,,,,,,,
"1952",2010-01-01,"0",-76.4870027474249,39.4452802966344,,,,,,,,,,
"1953",2010-01-01,"0",-76.4780195945837,39.4452802966344,,,,,,,,,,
"1954",2010-01-01,"0",-76.4690364417425,39.4452802966344,,,,,,,,,,
"1955",2010-01-01,"0",-76.4600532889013,39.4452802966344,,,,,,,,,,
"1956",2010-01-01,"0",-76.4510701360601,39.4452802966344,,,,,,,,,,
"1957",2010-01-01,"0",-76.442086983219,39.4452802966344,,,,,,,,,,
"1958",2010-01-01,"0",-76.4331038303778,39.4452802966344,,,,,,,,,,
"1959",2010-01-01,"0",-76.4241206775366,39.4452802966344,,,,,,,,,,
"1960",2010-01-01,"0",-76.4151375246954,39.4452802966344,,,,,,,,,,
"1961",2010-01-01,"0",-76.4061543718542,39.4452802966344,,,,,,,,,,
"1962",2010-01-01,"0",-76.397171219013,39.4452802966344,,,,,,,,,,
"1963",2010-01-01,"0",-76.3881880661718,39.4452802966344,,,,,,,,,,
"1964",2010-01-01,"0",-77.7356609923511,39.438342875643,,,,,,,,,,
"1965",2010-01-01,"0",-77.7266778395099,39.438342875643,,,,,,,,,,
"1966",2010-01-01,"0",-77.7176946866687,39.438342875643,,,,,,,,,,
"1967",2010-01-01,"0",-77.7087115338275,39.438342875643,,,,,,,,,,
"1968",2010-01-01,"0",-77.6997283809863,39.438342875643,,,,,,,,,,
"1969",2010-01-01,"0",-77.6907452281451,39.438342875643,,,,,,,,,,
"1970",2010-01-01,"0",-77.6817620753039,39.438342875643,,,,,,,,,,
"1971",2010-01-01,"0",-77.6727789224627,39.438342875643,,,,,,,,,,
"1972",2010-01-01,"0",-77.6637957696215,39.438342875643,,,,,,,,,,
"1973",2010-01-01,"0",-77.6548126167803,39.438342875643,,,,,,,,,,
"1974",2010-01-01,"0",-77.6458294639391,39.438342875643,,,,,,,,,,
"1975",2010-01-01,"0",-77.6368463110979,39.438342875643,,,,,,,,,,
"1976",2010-01-01,"0",-77.6278631582567,39.438342875643,,,,,,,,,,
